id	text
1131	u,м.у.д.\0
1132	u,му.д\0
1133	u,-муд\0
1134	u,м-уд\0
1135	u,му-д\0
1136	u,муд-\0
1137	u,-м-уд\0
1138	u,-м-у-д\0
1139	u,-м-у-д-\0
1140	u,-муд-\0
1141	u,-му-д\0
1142	u,му-д-\0
1143	u,м,уд\0
1144	u,,м,у,д\0
1145	u,,м,у,д,\0
1146	u,м,у,д\0
1147	u,м,у,д,\0
1148	u,му,д,\0
1149	u,,муд,\0
1150	u,м\\уд\0
1151	u,му\\д\0
1152	u,муд\\\0
1153	u,\\муд\\\0
1154	u,\\м\\уд\0
1155	u,\\м\\у\\д\0
1156	u,м\\у\\д\\\0
1157	u,м\\у\\д\0
1158	u,му\\д\0
1159	u,муд\\\0
1160	u,м|у|д\0
1161	u,м|уд\0
1162	u,му|д\0
1163	u,муд|\0
1164	u,<муд>\0
1165	u,муд>\0
1166	u,<м<у<д\0
1167	u,>муд\0
1168	u,<м<уд\0
1169	u,м<у<д\0
1170	u,му<д<\0
1171	u,<м<уд\0
1172	u,му<д<\0
1173	u,<му<д\0
1174	u,>муд>\0
1175	u,>м>у>д>\0
1176	u,;муд;\0
1177	u,;м;уд\0
1178	u,;му;д\0
1179	u,м;у;д\0
1180	u,му;д\0
1181	u,м;уд\0
1182	u,муд;\0
1183	u,(муд)\0
1184	u,(м)уд\0
1185	u,м(у)д\0
1186	u,му(д)\0
1187	u,(му)д\0
1188	u,м(уд)\0
1189	u,(м)у(д)\0
1190	u,муд)\0
1191	u,)муд)\0
1192	u,м)у)д\0
1193	u,)м)у)д\0
1194	u,м)у)д)\0
1195	u,м(уд\0
1196	u,му(д\0
1197	u,муд(\0
1198	u,(муд(\0
1199	u,(м(уд\0
1200	u,(му(д\0
1201	u,(муд(\0
1202	u,м(у(д\0
1203	u,му(д(\0
1204	u,(м(у(д(\0
1205	u,(м(у(д\0
1206	u,м(у(д(\0
1207	u,му(д(\0
1208	u,*м*у*д*\0
1209	u,муд*\0
1210	u,*муд*\0
1211	u,м*уд\0
1212	u,му*д\0
1213	u,муд*\0
1214	u,*м*уд\0
1215	u,м*у*д\0
1216	u,му*д*\0
1217	u,*му*д\0
1218	u,м*уд*\0
1219	u,м*у*д\0
1220	u,м*у*д*\0
1221	u,*м*у*д\0
1222	u,`муд^\0
1223	u,^муд^\0
1224	u,^м^у^д^\0
1225	u,м^у^д^\0
1226	u,муд^\0
1227	u,^м^уд\0
1228	u,м^у^д\0
1229	u,му^д^\0
1230	u,м^уд^\0
1231	u,`м^уд\0
1232	u,~му^д~\0
1233	u,м'уд\0
1234	u,му'д\0
1235	u,муд'\0
1236	u,'муд'\0
1237	u,'м'уд\0
1238	u,'му'д\0
1239	u,м'у'д\0
1240	u,му'д'\0
1241	u,'м'у'д'\0
1242	u,му'д'\0
1243	u,`м'у`д'\0
1244	u,`муд'\0
1245	u,`м`у'д'\0
1246	u,`м'у`д'\0
1247	u,'м`у'д`\0
1248	u,'муд`\0
1249	u,м`у'д\0
1250	u,'м'у`д`\0
1251	u,`м`у'д'\0
1252	u,`м`у`д'\0
1253	u,'м`у`д`\0
1254	u,'м`у`д`\0
1255	u,`м'у'д`\0
1256	u,м|уд\0
1257	u,му|д\0
1258	u,муд|\0
1259	u,|муд|\0
1260	u,|м|уд\0
1261	u,м|у|д\0
1262	u,му|д|\0
1263	u,|м|у|д\0
1264	u,м|у|д|\0
1265	u,м"уд\0
1266	u,му"д\0
1267	u,муд"\0
1268	u,"м"у"д"\0
1269	u,"м"уд\0
1270	u,м"у"д\0
1271	u,му"д"\0
1272	u,`м~уд\0
1273	u,м`у~д\0
1274	u,му`д~\0
1275	u,~м~у`д~\0
1276	u,`м~у~д~\0
1277	u,`м~уд`\0
1278	u,`му~д`\0
1279	u,~м`у`д~\0
1280	u,~м`уд\0
1281	u,~му`д\0
1282	u,~м`у`д\0
1283	u,~м`у`д`\0
1284	u,~му`д`\0
1285	u,~муд`\0
1286	u,суки\0
1287	u,суку\0
1288	u,сукой\0
1289	u,суке\0
1290	u,ебу\0
1291	u,йэбу\0
1292	u,ебет\0
1293	u,ебешь\0
1294	u,ебеш\0
1295	u,ебете\0
1296	u,хуею\0
1297	u,охуеваю\0
1298	u,охуеваю\0
1299	u,охуела\0
1300	u,пиздуй\0
1301	u,сученыш\0
1302	u,пиздуйте\0
1303	u,сученок\0
1304	u,сучку\0
1305	u,еблана\0
1306	u,еблану\0
1307	u,мудаку\0
1308	u,мудака\0
1309	u,мудаком\0
1310	u,спизди\0
1311	u,ебаного\0
1312	u,ебаной\0
1313	u,ебаному\0
1314	u,ебаным\0
1315	u,ебаным\0
1316	u,пиздюлей\0
1317	u,пиздюлями\0
1318	u,блядей\0
1319	u,съебись\0
1320	u,сьебись\0
1321	u,~м~у`д\0
1322	u,`м~у~д\0
1323	u,:муд:\0
1324	u,отъебись\0
1325	u,муд:\0
1326	u,:м:уд\0
1327	u,м:уд\0
1328	u,му:д\0
1329	u,муд:\0
1330	u,:м:у:д:\0
1331	u,му:д:\0
1332	u,м:уд:\0
1333	u,:му:д\0
1334	u,:му:д\0
1335	u,"м:уд\0
1336	u,м"уд\0
1337	u,му:д\0
1338	u,му"д\0
1339	u,муд:\0
1340	u,"м|у|д|\0
1341	u,:м|уд\0
1342	u,:м|у|д\0
1343	u,:му|д|\0
1344	u,|муд:\0
1345	u,|м|у:д\0
1346	u,|м|у|д:\0
1347	u,|м:уд|\0
1348	u,|му:д|\0
1349	u,|м:у:д|\0
1350	u,\\м:уд\0
1351	u,\\м:у:д\0
1352	u,\\м:у:д:\0
1353	u,/м:уд/\0
1354	u,/м:у:д\0
1355	u,/м/у:д:\0
1356	u,/му/д:\0
1357	u,/м:у/д/\0
1358	u,:м/у/д/\0
1359	u,\\м\\у\\д:\0
1360	u,\\м:у:д/\0
1361	u,|м/у\\д|\0
1362	u,/м\\у/д\\\0
1363	u,/м|у|д\\\0
1364	u,|м\\у/д|\0
1365	u,|м/у\\д|\0
1366	u,|м`у`д|\0
1367	u,`м|у|д`\0
1368	u,`м|у`д|\0
1369	u,~м|у|д~\0
1370	u,|м~у~д|\0
1371	u,пиздопроемище\0
1372	u,пиздопроемища\0
1373	u,пиздопроемищем\0
1374	u,мудоблядь\0
1375	u,отьебись\0
1376	u,отъебитесь\0
1377	u,отьебитесь\0
1378	u,хуесосу\0
1379	u,хуесоска\0
1380	u,м{у}д\0
1381	u,{м}у{д}\0
1382	u,хуесоску\0
1383	u,м}у{д\0
1384	u,{м}уд\0
1385	u,м{уд}\0
1386	u,му{д}\0
1387	u,{му}д\0
1388	u,{м}у|д|\0
1389	u,{м}у|д\0
1390	u,{м}уд|\0
1391	u,|м{уд}\0
1392	u,|м|у{д}\0
1393	u,{му}д|\0
1394	u,{м/у\\д}\0
1395	u,-м|у|д-\0
1396	u,|м-у-д|\0
1397	u,|м-у|д-\0
1398	u,-м|у|д-\0
1399	u,|м|у-д-\0
1400	u,-м-у|д|\0
1401	u,хуй\0
1402	u,хyй\0
1403	u,`хуй\0
1404	u,`х`уй\0
1405	u,~хуй\0
1406	u,~х~у~й~\0
1407	u,~х~уй\0
1408	u,~х~уй\0
1409	u,~х~у~й\0
1410	u,`х`у`й`\0
1411	u,`х`уй\0
1412	u,`х`у`й\0
1413	u,.хуй\0
1414	u,.х.уй\0
1415	u,.х.у.й\0
1416	u,.х.у.й.\0
1417	u,х.у.й\0
1418	u,х.у.й.\0
1419	u,ху.й\0
1420	u,хуй.\0
1421	u,-хуй\0
1422	u,х-уй\0
1423	u,ху-й\0
1424	u,хуй-\0
1425	u,-х-уй\0
1426	u,-х-у-й\0
1427	u,-х-у-й-\0
1428	u,-хуй-\0
1429	u,-ху-й\0
1430	u,ху-й-\0
1431	u,х,уй\0
1432	u,,хуй\0
1433	u,,х,у,й\0
1434	u,,х,у,й,\0
1435	u,х,у,й\0
1436	u,х,у,й,\0
1437	u,ху,й,\0
1438	u,,хуй,\0
1439	u,\\хуй\0
1440	u,х\\уй\0
1441	u,ху\\й\0
1442	u,хуй\\\0
1443	u,\\хуй\\\0
1444	u,\\х\\уй\0
1445	u,\\х\\у\\й\0
1446	u,х\\у\\й\\\0
1447	u,х\\у\\й\0
1448	u,ху\\й\0
1449	u,хуй\\\0
1450	u,х|у|й\0
1451	u,|хуй\0
1452	u,х|уй\0
1453	u,ху|й\0
1454	u,хуй|\0
1455	u,<хуй>\0
1456	u,<хуй\0
1457	u,хуй>\0
1458	u,<х<у<й\0
1459	u,>хуй\0
1460	u,<х<уй\0
1461	u,х<у<й\0
1462	u,ху<й<\0
1463	u,<х<уй\0
1464	u,ху<й<\0
1465	u,<ху<й\0
1466	u,>хуй>\0
1467	u,>х>у>й>\0
1468	u,>хуй\0
1469	u,;хуй\0
1470	u,;хуй;\0
1471	u,;х;уй\0
1472	u,;ху;й\0
1473	u,х;у;й\0
1474	u,ху;й\0
1475	u,х;уй\0
1476	u,хуй;\0
1477	u,(хуй)\0
1478	u,(х)уй\0
1479	u,х(у)й\0
1480	u,ху(й)\0
1481	u,(ху)й\0
1482	u,х(уй)\0
1483	u,(х)у(й)\0
1484	u,)хуй\0
1485	u,хуй)\0
1486	u,)хуй)\0
1487	u,х)у)й\0
1488	u,)х)у)й\0
1489	u,х)у)й)\0
1490	u,(хуй\0
1491	u,х(уй\0
1492	u,ху(й\0
1493	u,хуй(\0
1494	u,(хуй(\0
1495	u,(х(уй\0
1496	u,(ху(й\0
1497	u,(хуй(\0
1498	u,х(у(й\0
1499	u,ху(й(\0
1500	u,(х(у(й(\0
1501	u,(х(у(й\0
1502	u,х(у(й(\0
1503	u,ху(й(\0
1504	u,*хуй\0
1505	u,*х*у*й*\0
1506	u,хуй*\0
1507	u,*хуй*\0
1508	u,х*уй\0
1509	u,ху*й\0
1510	u,хуй*\0
1511	u,*х*уй\0
1512	u,х*у*й\0
1513	u,ху*й*\0
1514	u,*ху*й\0
1515	u,х*уй*\0
1516	u,х*у*й\0
1517	u,х*у*й*\0
1518	u,*х*у*й\0
1519	u,`хуй^\0
1520	u,^хуй^\0
1521	u,^х^у^й^\0
1522	u,х^у^й^\0
1523	u,хуй^\0
1524	u,^х^уй\0
1525	u,х^у^й\0
1526	u,ху^й^\0
1527	u,х^уй^\0
1528	u,`х^уй\0
1529	u,~ху^й~\0
1530	u,'хуй\0
1531	u,х'уй\0
1532	u,ху'й\0
1533	u,хуй'\0
1534	u,'хуй'\0
1535	u,'х'уй\0
1536	u,'ху'й\0
1537	u,х'у'й\0
1538	u,ху'й'\0
1539	u,'х'у'й'\0
1540	u,ху'й'\0
1541	u,`х'у`й'\0
1542	u,`хуй'\0
1543	u,`х`у'й'\0
1544	u,`х'у`й'\0
1545	u,'х`у'й`\0
1546	u,'хуй`\0
1547	u,х`у'й\0
1548	u,'х'у`й`\0
1549	u,`х`у'й'\0
1550	u,`х`у`й'\0
1551	u,'х`у`й`\0
1552	u,'х`у`й`\0
1553	u,`х'у'й`\0
1554	u,|хуй\0
1555	u,х|уй\0
1556	u,ху|й\0
1557	u,хуй|\0
1558	u,|хуй|\0
1559	u,|х|уй\0
1560	u,х|у|й\0
1561	u,ху|й|\0
1562	u,|х|у|й\0
1563	u,х|у|й|\0
1564	u,х"уй\0
1565	u,"хуй\0
1566	u,ху"й\0
1567	u,хуй"\0
1568	u,"х"у"й"\0
1569	u,"х"уй\0
1570	u,х"у"й\0
1571	u,ху"й"\0
1572	u,`х~уй\0
1573	u,х`у~й\0
1574	u,ху`й~\0
1575	u,~х~у`й~\0
1576	u,`х~у~й~\0
1577	u,`х~уй`\0
1578	u,`ху~й`\0
1579	u,~х`у`й~\0
1580	u,~х`уй\0
1581	u,~ху`й\0
1582	u,~х`у`й\0
1583	u,~х`у`й`\0
1584	u,~ху`й`\0
1585	u,~хуй`\0
1586	u,~х~у`й\0
1587	u,`х~у~й\0
1588	u,:хуй:\0
1589	u,:хуй\0
1590	u,хуй:\0
1591	u,:х:уй\0
1592	u,х:уй\0
1593	u,ху:й\0
1594	u,хуй:\0
1595	u,:х:у:й:\0
1596	u,ху:й:\0
1597	u,:ху:й\0
1598	u,:ху:й\0
1599	u,"х:уй\0
1600	u,х"уй\0
1601	u,ху:й\0
1602	u,ху"й\0
1603	u,хуй:\0
1604	u,"х|у|й|\0
1605	u,:х|уй\0
1606	u,:х|у|й\0
1607	u,:ху|й|\0
1608	u,|хуй:\0
1609	u,|х|у:й\0
1610	u,|х|у|й:\0
1611	u,|х:уй|\0
1612	u,|ху:й|\0
1613	u,|х:у:й|\0
1614	u,\\х:уй\0
1615	u,\\х:у:й\0
1616	u,\\х:у:й:\0
1617	u,/х:уй/\0
1618	u,/х:у:й\0
1619	u,/х/у:й:\0
1620	u,/ху/й:\0
1621	u,/х:у/й/\0
1622	u,:х/у/й/\0
1623	u,\\х\\у\\й:\0
1624	u,\\х:у:й/\0
1625	u,|х/у\\й|\0
1626	u,/х\\у/й\\\0
1627	u,/х|у|й\\\0
1628	u,|х\\у/й|\0
1629	u,|х/у\\й|\0
1630	u,|х`у`й|\0
1631	u,`х|у|й`\0
1632	u,`х|у`й|\0
1633	u,~х|у|й~\0
1634	u,|х~у~й|\0
1635	u,хуевого\0
1636	u,хуевым\0
1637	u,хуевой\0
1638	u,херовой\0
1639	u,херового\0
1640	u,херовым\0
1641	u,ублюдочного\0
1642	u,хуйтерьер\0
1643	u,мудилу\0
1644	u,х{у}й\0
1645	u,{х}у{й}\0
1646	u,жопу\0
1647	u,х}у{й\0
1648	u,{х}уй\0
1649	u,х{уй}\0
1650	u,ху{й}\0
1651	u,{ху}й\0
1652	u,{х}у|й|\0
1653	u,{х}у|й\0
1654	u,{х}уй|\0
1655	u,|х{уй}\0
1656	u,|х|у{й}\0
1657	u,{ху}й|\0
1658	u,{х/у\\й}\0
1659	u,-х|у|й-\0
1660	u,|х-у-й|\0
1661	u,|х-у|й-\0
1662	u,-х|у|й-\0
1663	u,|х|у-й-\0
1664	u,xуй\0
1665	u,xyй\0
1666	u,`xуй\0
1667	u,`x`уй\0
1668	u,~xуй\0
1669	u,~x~у~й~\0
1670	u,~x~уй\0
1671	u,~x~уй\0
1672	u,~x~у~й\0
1673	u,`x`у`й`\0
1674	u,`x`уй\0
1675	u,`x`у`й\0
1676	u,.xуй\0
1677	u,.x.уй\0
1678	u,.x.у.й\0
1679	u,.x.у.й.\0
1680	u,x.у.й\0
1681	u,x.у.й.\0
1682	u,xу.й\0
1683	u,xуй.\0
1684	u,-xуй\0
1685	u,x-уй\0
1686	u,xу-й\0
1687	u,xуй-\0
1688	u,-x-уй\0
1689	u,-x-у-й\0
1690	u,-x-у-й-\0
1691	u,-xуй-\0
1692	u,-xу-й\0
1693	u,xу-й-\0
1694	u,x,уй\0
1695	u,,xуй\0
1696	u,,x,у,й\0
1697	u,,x,у,й,\0
1698	u,x,у,й\0
1699	u,x,у,й,\0
1700	u,xу,й,\0
1701	u,,xуй,\0
1702	u,\\xуй\0
1703	u,x\\уй\0
1704	u,xу\\й\0
1705	u,xуй\\\0
1706	u,\\xуй\\\0
1707	u,\\x\\уй\0
1708	u,\\x\\у\\й\0
1709	u,x\\у\\й\\\0
1710	u,x\\у\\й\0
1711	u,xу\\й\0
1712	u,xуй\\\0
1713	u,x|у|й\0
1714	u,|xуй\0
1715	u,x|уй\0
1716	u,xу|й\0
1717	u,xуй|\0
1718	u,<xуй>\0
1719	u,<xуй\0
1720	u,xуй>\0
1721	u,<x<у<й\0
1722	u,>xуй\0
1723	u,<x<уй\0
1724	u,x<у<й\0
1725	u,xу<й<\0
1726	u,<x<уй\0
1727	u,xу<й<\0
1728	u,<xу<й\0
1729	u,>xуй>\0
1730	u,>x>у>й>\0
1731	u,>xуй\0
1732	u,;xуй\0
1733	u,;xуй;\0
1734	u,;x;уй\0
1735	u,;xу;й\0
1736	u,x;у;й\0
1737	u,xу;й\0
1738	u,x;уй\0
1739	u,xуй;\0
1740	u,(xуй)\0
1741	u,(x)уй\0
1742	u,x(у)й\0
1743	u,xу(й)\0
1744	u,(xу)й\0
1745	u,x(уй)\0
1746	u,(x)у(й)\0
1747	u,)xуй\0
1748	u,xуй)\0
1749	u,)xуй)\0
1750	u,x)у)й\0
1751	u,)x)у)й\0
1752	u,x)у)й)\0
1753	u,(xуй\0
1754	u,x(уй\0
1755	u,xу(й\0
1756	u,xуй(\0
1757	u,(xуй(\0
1758	u,(x(уй\0
1759	u,(xу(й\0
1760	u,(xуй(\0
1761	u,x(у(й\0
1762	u,xу(й(\0
1763	u,(x(у(й(\0
1764	u,(x(у(й\0
1765	u,x(у(й(\0
1766	u,xу(й(\0
1767	u,*xуй\0
1768	u,*x*у*й*\0
1769	u,xуй*\0
1770	u,*xуй*\0
1771	u,x*уй\0
1772	u,xу*й\0
1773	u,xуй*\0
1774	u,*x*уй\0
1775	u,x*у*й\0
1776	u,xу*й*\0
1777	u,*xу*й\0
1778	u,x*уй*\0
1779	u,x*у*й\0
1780	u,x*у*й*\0
1781	u,*x*у*й\0
1782	u,`xуй^\0
1783	u,^xуй^\0
1784	u,^x^у^й^\0
1785	u,x^у^й^\0
1786	u,xуй^\0
1787	u,^x^уй\0
1788	u,x^у^й\0
1789	u,xу^й^\0
1790	u,x^уй^\0
1791	u,`x^уй\0
1792	u,~xу^й~\0
1793	u,'xуй\0
1794	u,x'уй\0
1795	u,xу'й\0
1796	u,xуй'\0
1797	u,'xуй'\0
1798	u,'x'уй\0
1799	u,'xу'й\0
1800	u,x'у'й\0
1801	u,xу'й'\0
1802	u,'x'у'й'\0
1803	u,xу'й'\0
1804	u,`x'у`й'\0
1805	u,`xуй'\0
1806	u,`x`у'й'\0
1807	u,`x'у`й'\0
1808	u,'x`у'й`\0
1809	u,'xуй`\0
1810	u,x`у'й\0
1811	u,'x'у`й`\0
1812	u,`x`у'й'\0
1813	u,`x`у`й'\0
1814	u,'x`у`й`\0
1815	u,'x`у`й`\0
1816	u,`x'у'й`\0
1817	u,|xуй\0
1818	u,x|уй\0
1819	u,xу|й\0
1820	u,xуй|\0
1821	u,|xуй|\0
1822	u,|x|уй\0
1823	u,x|у|й\0
1824	u,xу|й|\0
1825	u,|x|у|й\0
1826	u,x|у|й|\0
1827	u,x"уй\0
1828	u,"xуй\0
1829	u,xу"й\0
1830	u,xуй"\0
1831	u,"x"у"й"\0
1832	u,"x"уй\0
1833	u,x"у"й\0
1834	u,xу"й"\0
1835	u,`x~уй\0
1836	u,x`у~й\0
1837	u,xу`й~\0
1838	u,~x~у`й~\0
1839	u,`x~у~й~\0
1840	u,`x~уй`\0
1841	u,`xу~й`\0
1842	u,~x`у`й~\0
1843	u,~x`уй\0
1844	u,~xу`й\0
1845	u,~x`у`й\0
1846	u,~x`у`й`\0
1847	u,~xу`й`\0
1848	u,~xуй`\0
1849	u,~x~у`й\0
1850	u,`x~у~й\0
1851	u,:xуй:\0
1852	u,:xуй\0
1853	u,xуй:\0
1854	u,:x:уй\0
1855	u,x:уй\0
1856	u,xу:й\0
1857	u,xуй:\0
1858	u,:x:у:й:\0
1859	u,xу:й:\0
1860	u,x:уй:\0
1861	u,:xу:й\0
1862	u,:xу:й\0
1863	u,"x:уй\0
1864	u,x"уй\0
1865	u,xу:й\0
1866	u,xу"й\0
1867	u,xуй:\0
1868	u,"x|у|й|\0
1869	u,:x|уй\0
1870	u,:x|у|й\0
1871	u,:xу|й|\0
1872	u,|xуй:\0
1873	u,|x|у:й\0
1874	u,|x|у|й:\0
1875	u,|x:уй|\0
1876	u,|xу:й|\0
1877	u,|x:у:й|\0
1878	u,\\x:уй\0
1879	u,\\x:у:й\0
1880	u,\\x:у:й:\0
1881	u,/x:уй/\0
1882	u,/x:у:й\0
1883	u,/x/у:й:\0
1884	u,/xу/й:\0
1885	u,/x:у/й/\0
1886	u,:x/у/й/\0
1887	u,\\x\\у\\й:\0
1888	u,\\x:у:й/\0
1889	u,|x/у\\й|\0
1890	u,/x\\у/й\\\0
1891	u,/x|у|й\\\0
1892	u,|x\\у/й|\0
1893	u,|x/у\\й|\0
1894	u,|x`у`й|\0
1895	u,`x|у|й`\0
1896	u,`x|у`й|\0
1897	u,~x|у|й~\0
1898	u,|x~у~й|\0
1899	u,расхуячу\0
1900	u,расхуячю\0
1901	u,расхуячет\0
1902	u,уебища\0
1903	u,уебищем\0
1904	u,блядской\0
1905	u,блядищей\0
1906	u,блядищами\0
1907	u,блядским\0
1908	u,x{у}й\0
1909	u,{x}у{й}\0
1910	u,хуесосом\0
1911	u,x}у{й\0
1912	u,{x}уй\0
1913	u,x{уй}\0
1914	u,xу{й}\0
1915	u,{xу}й\0
1916	u,{x}у|й|\0
1917	u,{x}у|й\0
1918	u,{x}уй|\0
1919	u,|x{уй}\0
1920	u,|x|у{й}\0
1921	u,{xу}й|\0
1922	u,{x/у\\й}\0
1923	u,-x|у|й-\0
1924	u,|x-у-й|\0
1925	u,|x-у|й-\0
1926	u,-x|у|й-\0
1927	u,|x|у-й-\0
1928	u,xyй\0
1929	u,xyй\0
1930	u,`xyй\0
1931	u,`x`yй\0
1932	u,~xyй\0
1933	u,~x~y~й~\0
1934	u,~x~yй\0
1935	u,~x~yй\0
1936	u,~x~y~й\0
1937	u,`x`y`й`\0
1938	u,`x`yй\0
1939	u,`x`y`й\0
1940	u,.xyй\0
1941	u,.x.yй\0
1942	u,.x.y.й\0
1943	u,.x.y.й.\0
1944	u,x.y.й\0
1945	u,x.y.й.\0
1946	u,xy.й\0
1947	u,xyй.\0
1948	u,-xyй\0
1949	u,x-yй\0
1950	u,xy-й\0
1951	u,xyй-\0
1952	u,-x-yй\0
1953	u,-x-y-й\0
1954	u,-x-y-й-\0
1955	u,-xyй-\0
1956	u,-xy-й\0
1957	u,xy-й-\0
1958	u,x,yй\0
1959	u,,xyй\0
1960	u,,x,y,й\0
1961	u,,x,y,й,\0
1962	u,x,y,й\0
1963	u,x,y,й,\0
1964	u,xy,й,\0
1965	u,,xyй,\0
1966	u,\\xyй\0
1967	u,x\\yй\0
1968	u,xy\\й\0
1969	u,xyй\\\0
1970	u,\\xyй\\\0
1971	u,\\x\\yй\0
1972	u,\\x\\y\\й\0
1973	u,x\\y\\й\\\0
1974	u,x\\y\\й\0
1975	u,xy\\й\0
1976	u,xyй\\\0
1977	u,x|y|й\0
1978	u,|xyй\0
1979	u,x|yй\0
1980	u,xy|й\0
1981	u,xyй|\0
1982	u,<xyй>\0
1983	u,<xyй\0
1984	u,xyй>\0
1985	u,<x<y<й\0
1986	u,>xyй\0
1987	u,<x<yй\0
1988	u,x<y<й\0
1989	u,xy<й<\0
1990	u,<x<yй\0
1991	u,xy<й<\0
1992	u,<xy<й\0
1993	u,>xyй>\0
1994	u,>x>y>й>\0
1995	u,>xyй\0
1996	u,;xyй\0
1997	u,;xyй;\0
1998	u,;x;yй\0
1999	u,;xy;й\0
2000	u,x;y;й\0
2001	u,xy;й\0
2002	u,x;yй\0
2003	u,xyй;\0
2004	u,(xyй)\0
2005	u,(x)yй\0
2006	u,x(y)й\0
2007	u,xy(й)\0
2008	u,(xy)й\0
2009	u,x(yй)\0
2010	u,(x)y(й)\0
2011	u,)xyй\0
2012	u,xyй)\0
2013	u,)xyй)\0
2014	u,x)y)й\0
2015	u,)x)y)й\0
2016	u,x)y)й)\0
2017	u,(xyй\0
2018	u,x(yй\0
2019	u,xy(й\0
2020	u,xyй(\0
2021	u,(xyй(\0
2022	u,(x(yй\0
2023	u,(xy(й\0
2024	u,(xyй(\0
2025	u,x(y(й\0
2026	u,xy(й(\0
2027	u,(x(y(й(\0
2028	u,(x(y(й\0
2029	u,x(y(й(\0
2030	u,xy(й(\0
2031	u,*xyй\0
2032	u,*x*y*й*\0
2033	u,xyй*\0
2034	u,*xyй*\0
2035	u,x*yй\0
2036	u,xy*й\0
2037	u,xyй*\0
2038	u,*x*yй\0
2039	u,x*y*й\0
2040	u,xy*й*\0
2041	u,*xy*й\0
2042	u,x*yй*\0
2043	u,x*y*й\0
2044	u,x*y*й*\0
2045	u,*x*y*й\0
2046	u,`xyй^\0
2047	u,^xyй^\0
2048	u,^x^y^й^\0
2049	u,x^y^й^\0
2050	u,xyй^\0
2051	u,^x^yй\0
2052	u,x^y^й\0
2053	u,xy^й^\0
2054	u,x^yй^\0
2055	u,`x^yй\0
2056	u,~xy^й~\0
2057	u,'xyй\0
2058	u,x'yй\0
2059	u,xy'й\0
2060	u,xyй'\0
2061	u,'xyй'\0
2062	u,'x'yй\0
2063	u,'xy'й\0
2064	u,x'y'й\0
2065	u,xy'й'\0
2066	u,'x'y'й'\0
2067	u,xy'й'\0
2068	u,`x'y`й'\0
2069	u,`xyй'\0
2070	u,`x`y'й'\0
2071	u,`x'y`й'\0
2072	u,'x`y'й`\0
2073	u,'xyй`\0
2074	u,x`y'й\0
2075	u,'x'y`й`\0
2076	u,`x`y'й'\0
2077	u,`x`y`й'\0
2078	u,'x`y`й`\0
2079	u,'x`y`й`\0
2080	u,`x'y'й`\0
2081	u,|xyй\0
2082	u,x|yй\0
2083	u,xy|й\0
2084	u,xyй|\0
2085	u,|xyй|\0
2086	u,|x|yй\0
2087	u,x|y|й\0
2088	u,xy|й|\0
2089	u,|x|y|й\0
2090	u,x|y|й|\0
2091	u,x"yй\0
2092	u,"xyй\0
2093	u,xy"й\0
2094	u,xyй"\0
2095	u,"x"y"й"\0
2096	u,"x"yй\0
2097	u,x"y"й\0
2098	u,xy"й"\0
2099	u,`x~yй\0
2100	u,x`y~й\0
2101	u,xy`й~\0
2102	u,~x~y`й~\0
2103	u,`x~y~й~\0
2104	u,`x~yй`\0
2105	u,`xy~й`\0
2106	u,~x`y`й~\0
2107	u,~x`yй\0
2108	u,~xy`й\0
2109	u,~x`y`й\0
2110	u,~x`y`й`\0
2111	u,~xy`й`\0
2112	u,~xyй`\0
2113	u,~x~y`й\0
2114	u,`x~y~й\0
2115	u,:xyй:\0
2116	u,:xyй\0
2117	u,xyй:\0
2118	u,:x:yй\0
2119	u,x:yй\0
2120	u,xy:й\0
2121	u,xyй:\0
2122	u,:x:y:й:\0
2123	u,xy:й:\0
2124	u,x:yй:\0
2125	u,:xy:й\0
2126	u,:xy:й\0
2127	u,"x:yй\0
2128	u,x"yй\0
2129	u,xy:й\0
2130	u,xy"й\0
2131	u,xyй:\0
2132	u,"x|y|й|\0
2133	u,:x|yй\0
2134	u,:x|y|й\0
2135	u,:xy|й|\0
2136	u,|xyй:\0
2137	u,|x|y:й\0
2138	u,|x|y|й:\0
2139	u,|x:yй|\0
2140	u,|xy:й|\0
2141	u,|x:y:й|\0
2142	u,\\x:yй\0
2143	u,\\x:y:й\0
2144	u,\\x:y:й:\0
2145	u,/x:yй/\0
2146	u,/x:y:й\0
2147	u,/x/y:й:\0
2148	u,/xy/й:\0
2149	u,/x:y/й/\0
2150	u,:x/y/й/\0
2151	u,\\x\\y\\й:\0
2152	u,\\x:y:й/\0
2153	u,|x/y\\й|\0
2154	u,/x\\y/й\\\0
2155	u,/x|y|й\\\0
2156	u,|x\\y/й|\0
2157	u,|x/y\\й|\0
2158	u,|x`y`й|\0
2159	u,`x|y|й`\0
2160	u,`x|y`й|\0
2161	u,~x|y|й~\0
2162	u,|x~y~й|\0
2163	u,дрочат\0
2164	u,дрочилой\0
2165	u,дрочил\0
2166	u,дрочите\0
2167	u,дрочишь\0
2168	u,дрочилу\0
2169	u,пиздоту\0
2170	u,пезду\0
2171	u,пездуй\0
2172	u,x{y}й\0
2173	u,{x}y{й}\0
2174	u,пездуйте\0
2175	u,x}y{й\0
2176	u,{x}yй\0
2177	u,x{yй}\0
2178	u,xy{й}\0
2179	u,{xy}й\0
2180	u,{x}y|й|\0
2181	u,{x}y|й\0
2182	u,{x}yй|\0
2183	u,|x{yй}\0
